Text,target
"I tried these along with about ten other flavors (in multibrands). I would say this is not the worst coffee--that spot is reserved for one of the Donut House K-cups, but Folgers Lively Columbian lingers closely. I was just not wowed by this coffee and honestly, I am not impressed by the price on here. If you really love this coffee, you should out Sam's Clubs price on it.",0.0
"Post Honey Bunches of Oats is an all-time favorite cereal for everyone in the family. We all like it and that makes it a great cereal to have in the pantry. The giant size lasts much longer than the small boxes. The price could be more competitive to in-store sales, etc, but the cereal itself is fantastic.",2.0
"I discovered the product in the grocery store, for what ever reason they stopped stocking it. I searched on line and found your site.I found a better price and restocking is very efficient. One year later i'm still ordering on line. The grocery store just started restocking the product last week...it's too late..they lost me as a customer...they did me a favor.",2.0
"I purchased a bag at a local gourmet deli in NYC because they had about 1/3 the calories of all the kettle fried chips.  First, I was shocked that there was only 1 serving in the bag (even though the measurement says 1 once the bag is bigger than you think).  After calculating the points I decided to give them a try.  Boy am I glad I did!  I almost felt guilty for having soo much to crunch on (there are a lot of these fries in that there bag).  I must reiterate 1 bag (1 oz) is 3 points!!! This is major.  The flavor is great and you will not feel hungry.  I am ordering a bunch of these right away.",2.0
"This is a bit milder flavour and more fruity / acidic than the qualita rossa, which I also really like. I would maybe choose the rossa over this one for lattes etc. ('cuz it has a bit more body to stand out in the milk), but for straight espresso and when I'm in a mellower mood, inblu is great.<br /><br />Excellent value in the 4-pack.",2.0
This is the only sweetner that I use. This box lasts on and on and is very reasonable compared to the grocery stores that I shop. You don't need many packets and I ususally use one for a cup of tea. There are 800 in this shipment for a good price. I recommend this.,1.0
"These Dark Cherry bars are purported to be healthy nutrition bars. There is really nothing healthy or nutritious about these ""Eat Think Smile"" bars. They are high in calories (200), fat (7g) and carbs (34g), they have essentially no vitamin content either. The claim is that because they contain cocoa (chocolate) they are good for you because chocolate is supposed to be an antioxidant. That is a very tenuous assumption that has not been fully proven. The only ingredients that might be healthy are the cherries and the oats. I eat Zone nutrition bars and Kellog's Fiber Plus bars. Both taste much better and contain far more healthy ingredients.<br /><br />I read the hype on the side of the box and whoever wrote it could not have been writing about these ""Eat Think Smile"" bars. The claim is that these bars are a smart choice! If you are starving and only alternative is eating dirt, the dirt might be a healthier choice actually. I really dislike companies that create this kind of ridiculous untrue hype about any product.<br /><br />These ""Eat Think Smile"" bars are basically cookies and that would be ok if they tasted good but they don't. They have a gritty texture and taste overly sweet and did not taste cherry like to me. If you are looking for a great tasting real nutrition bar, then check out the Zone nutrition bars or the Kellog's Fiber Plus bars or any of the other real nutrition bars. And when you do, compare fat, calories, carbs, vitamins and such before you ever consider buying these fake health bars.<br /><br />If you like gritty cookies with mostly no taste, very sweet and really nothing nutritious in them, then you might like these bars.<br />If on the other hand you are serious about health and nutrition, then there are a lot of better choices that taste much better.",0.0
"One of the most disgusting experiences of my life!  Pulled the package out, opened it without looking at it, and smelled something indescribably gross.  Looked through package window, and what was left of my jerky could not even be identified as jerky.  It was white yet covered with mold.  Couldn't see any evidence of a hole in the packaging.  It came in a 2-pack, and the 2nd pack looks fine but has the same date stamp on it, so I'm not sure I dare eat it.  They expire in December of 2013...14 months away.  I'm not sure what happened to it, just that I wasted $10, and I'm still nauseous just thinking about the sight and smell of it.  Is jerky even supposed to spoil at all?",0.0
"Zotz is my all time favorite hard candy. The only problem that I have is that you get double the amount of cherry, then 1/3 green apple and 1/3 watermelon. I wish that the manufacturer would give equal amounts of all three candies. The photo shows a yellow candy indicating that you get four flavors including lemon, but you only get three.",1.0
"As a lover of popcorn, over the course of my half century on this planet, I've pretty much run the gamut on the variety of ways to eat this delight -- over the stove, the air popper and then by nuking it. All were fads that faded over time. Then, through the greatness of Amazon, I found the Whirley popper, and ordered their popcorn to go along with it. It was great, albeit a bit expensive. Then I discovered Great Northern's Great American popcorn.<br />Not only was the Great American popcorn cheaper in price, but by comparison, the six-ounce package I ordered was larger than the similarly-packaged Whirley Pop at 5.5 ounces. The taste was probably about the same, although psychologically it tasted better to me because of the better value.<br />I probably went a little overboard, but thanks to the special 99-cent shipping at the time, I purchased three 24-count cases.<br />Each of these packages produces a whole lotta popcorn, which if not eaten right away, is still really good a week to 10 days later.<br />Just a great value for middle aged people who could use a little great-tasting ruffage in their systems!<br />Gotta go; feel another batch coming on!!!",2.0
"I love Gerber organic products like this which combine veggies and/or fruits. I bought one of the ""Farmers Market"" from the regular grocery store to make sure my 8 month old liked it, which he did. I bought a case from Amazon, but the consistency was like soup, very runny unlike the one I bought from the store. Heating it up made it worse. Maybe it was a fluke, but the second case from Amazon ordered a few months later had the same problem.",0.0
"I took a chance and bought Jacobs Kronung Coffee (ground) because of the positive remarks left by other reviewers and because of the price (coffee was on sale at the time).  I was very disappointed.  I like bold coffee (dark roast) because I find that the lighter blend tend to be acidic and not as flavorful. For point of reference, I like Peets and a few Starbucks blend(i.e. Sumatra). That being said,I have come across some medium roast that I've enjoyed but this was not one of them.  Jacobs Kronung is a light/medium roast and the taste reminds me of the typical grocery store coffee-Folgers/Maxwell House. Too acidic for my taste.",0.0
"An ""herbal"" type tea, with real ginger and some lemon flavors, including lemongrass.  Also contains safflower, hibiscus, and some soy. Like a ""ginger ale"" tea.",2.0
Item was exactly what I wanted.  The price was very reasonable and I received it in a timely manner.  I was impressed with the auto-ship option--very useful for an item like this.,2.0
The mini's are really great for anyone looking to see what kind of KIND bar they will actually like.  They are too small for a snack replacement but good for snack supplement.,2.0
"This is a good product, my dog opened the doors twice and found the treat.  After the second time she just picked the toy up and turned it upside down till the treats fell out.  For a small dog it might work better",1.0
This is such a good deal and are the best peas.I recommend thes to anyone who loves wasabi peas.service was great and shipping came really fast.,2.0
"I bought this cat food because of the wonderful low price and I enjoy they catchy jingle from the commercials. My cats did eat this food, but after reading the ingredients I completely regret purchasing it and feel just awful for feeding it to my cats. The first three ingredients (which indicates the most prevalent ingredients) are chicken by-product meal, corn gluten meal, and ground yellow corn. How disgusting is that?! The main ingredient is a corn filler. Corn cannot be fully digested, it is just a filler and causes pets to actually eat more to feel full, poop out more (more for us to clean in the litter box), and retain less nutrients. The only meat in Meow Mix at all is a by-product, its not even a real meat! By-products are the stuff leftover once all the actual meat is harvested. We're talking beaks, chicken feet, eyeballs, even chicken poop! I would not recommend this product to anyone, for any reason, ever. It is an absolutely awful cat food. I suppose you get what you pay for. I recommend to stay far away from Meow Mix, as it is simply a very low quality food. Even though the price is quite inexpensive, your cat will actually eat more than if you paid for a better quality food, because they will never feel full. Cats need to eat meat, and there just isn't real meat in this food. When purchasing a cat (or dog) food, the most important thing to consider is the first 3 ingredients; just make sure those first three are decent ingredients that you would eat yourself. Now that I know what to look for, I usually buy my pets all natural, foods such as Natural Balance, Blue Buffalo, Halo or Wellness. All of those brands contain real, whole meats that I myself would eat, with no added fillers or corn.",0.0
"Maybe it was just the blend that I got but this english tea had an off taste and aroma.  No matter how dilute I prepared it, it was stagnant every time and I've english tea in the past.  In order to not  waste it, I mix it with herbs (hibiscus and/or mint) at a very small ratio haha.",0.0
"First off, the ingredients are questionable (more filler than anything else).  This may be enough to reconsider this purchase off the bat.  However, I have a large breed dog and we go through a lot of food, so the fact that Purina Beneful is very easy to find and affordable is key. And although my dog is not picky, he ate this up.  He's all tail wags while eating.  I definitely would purchase again especially in a pinch.",1.0
"I have been using this brand for about two months, but I was using the one with the new and improved formula. I decided to give this a try since it was cheap and I thought the Bavarian Chocolate would taste more chocolate-tier than the regular chocolate. I was wrong this one doesn't dissolve as well and it doesn't taste like chocolate, it's more of a bitter taste. Also it doesn't  keep me full 4-5 hours like the other one does.I will be going back to the one that is sold in the bag since it taste amazing and it's $20 at Sams Club!!! The new and improved formula is the way to go!!!!",0.0
After returning from Italy I wanted to find a better one than I had been using.  This one is it!,2.0
"I dont think it matters which soup at hand you purchase cuz they dont stand UPRIGHT long enough to heat the soup,had it flip over,spilling contents out of course. I will NOT purchase again.",0.0
"They don't look like they have that big of a layer of chocolate but the chocolate taste really comes through well.  And the peanut-butter chips are awesome.  Clocking in at 110 calories each these bars are a great snack for those of us who are dieting or at least trying to.  They give you all the sweetness that you are craving and are large enough to satisfy you until your next meal.<br /><br />These are going to be a no-brainer for me.  My kids both love these, my husband also says he thought they were really good - so everyone in the family likes them... even those not dieting - how can you go wrong with these?",2.0
"I am a coffee snob, I'm also a coffee snob who drinks a lot of coffee (is there another kind?) While this is not the best coffee I've ever had, it is a very good dark roast that is neither bitter nor bland. It has a slight nutty, almost chocolaty undertone that I really enjoy but doesn't make it taste like an artificially flavored coffee. Each bag is sealed tightly and always arrives fresh. I have this coffee on subscription and for the price it just can not be beat.",1.0
"I love this product and have used it all of my married life (21 years now).  My children, who are not vegetarian, actually prefer these to real hot dogs.  I am a born and bred vegetarian, so I only know of the vegetarian kind of hot dogs, but these are my favorites.  We buy the cans and ration them.  Getting a whole case of them for a great price through Amazon was exciting!",2.0
"While I may find other uses for these seeds I wanted them for sprouts. I soaked a couple tablespoons for 24 hours in my sprouter, rinsed twice daily, but after a week still only a few seeds have sprouted.",1.0
great product.  smells fantastic.  but taste of product after cooking or adding hot water is no different from ceylon cinammon.  would probably not buy again unless it is priced the best over ceylon.,1.0
I recently purchased and used this product and found it very good. I have used Williams Sonoma demi for years and this product is as good or better and a much better value. It seems less salty than Williams-Sonoma.,1.0
The main ingredient is high fructose corn syrup not agave nectar. It's not pure and not good for diabetics.,0.0
"Most energy drinks either taste like sugar water or taste like chemicals. This drink manages to find a balance between the two, while providing a significant energy boost. While higher in calories than some other drinks of the same type, I highly recommend this drink.",1.0
"I got this PB2, from a recommendation of many friends.  I was very skeptical because after all, its a powder!  But when I put a spoonful of this in my protein shakes, or sprinkle some on a sunday, it is delish!  Plus when one serving of ""regular"" ice cream is only 1 tablespoon, you get FOUR servings of PB2 for the same calories!  It is yummy and my children love it.  And since I care what they put in their bodies, I don't mind as much when they snack on PB2 and crackers or PB2 and jelly sandwiches, etc, because this is so much healthier (85% less fat!) than regular fat-filled peanut butter.  I am never going back to the other stuff.",2.0
This is perfect kabosu juice - great in drinks and in making Japanese style foods.  I am so impressed with this company's offerings.,2.0
"I ordered this product via Amazon Prime -- one package of Felidae Canned CAT FOOD, Grain Free Salmon Formula (Pack of 12 5.5 Ounce Cans)... I received fm Amazon 12 cans of DOG FOOD.<br /><br />Of course I had torn the plastic wrap to open the package and feed my cat before I realized it was dog food and not cat food.  Since it has to be in original packaging for a return, I am stuck with the dog food which I will not be feeding to my cat.<br /><br />Very unhappy about this so it gets a one star ... which the product itself may not deserve.",0.0
"Simply awful.  This product should be taken off the market immediately.  They did absolutely nothing for my 2-yr old dog's teeth.  I gave him about 4 per week until he almost choked to death on about the 10th one.  Awful, dangerous product, simple as that.",0.0
This is the best lemon cookie that I have ever tasted.  I bought a box at a Ross store and then never saw the product again.  I went on to Amazon and bought a case three weeks ago.  Between my friends and I they are gone.<br />I am going to buy another case.,2.0
"I've tried several brands of catnip; this is definitely my cats' favorite. They go crazy over it.  I put this on their scratching post and they go nuts over it.  Thanks to this stuff, they now use their scratching post instead of my furniture.<br />A little of it goes a long way; you don't have to use a lot.",2.0
"Greatly appreciate Amazon carrying this product, as it affords customers the opportunity to evaluate this product.<br /><br />The case arrived without the Dr. Zevia (Dr. Pepper cans).  Ginger root beer had been substituted and doubled.  Unfortunately, I bought this specifically to try the cola, ginger ale, and Dr. pepper equivalents.<br /><br />The grape and orange are the better products, although they have no coloring.<br /><br />Unfortunately, almost all of the soda's have an aftertaste...reminiscent of saccharin in some peoples opinion.<br /><br />Some found the taste to be cloying.  No one found any taste to be fresh, crisp, or refreshing.<br /><br />I had such high hopes for Stevia in soda.<br /><br />Even Canada dry diet ginger ale has more ginger taste than Zevia ginger ale.  Zevia cola did not remind me of any similar cola I have ever had.  In fact, a blind test would have revealed a mildly sweet beverage with no outstanding taste markers and of benign flavor.",0.0
The powder was contaminated with so much sand that it was unusable and had to be trashed.,0.0
"Nice to have a box to store the greenies, but the lid doesn't really fit back on once you open it, it's really flimsy plastic.  Inside is a ziploc bag of greenies.",1.0
"Melitta natural filters are the best-- good for the environment and well made. And this 6-pack saved so much money, it was like getting 250 filters free. What a deal!",2.0
I thought I would try this stuff for my finicky dog who needs moist food along with his kibble.  He was not a big fan of it and it was the most expensive moist food at Petsmart.  The other problem is this stuff hardens up like concrete in his bowl. If he wouldn't eat the food in about two hours the stuff turned as hard as a sidewalk and I had to literally scrape it out of his bowl.,0.0
"PB2 is pretty good! Taste is comparible to regular peanut butter.  My husband really likes it.  I find that you need more water than suggested, but that is just a personal preference.",1.0
"I have been eating 3lbs bags of Haribo for years, enjoying this candy exclusively. Tonight I ate a handful from the bag and nearly gagged, this stuff was disgusting!  I looked on the back of the bag and saw MADE IN TURKEY!  Amazon has never cheated me before, but this was shameful.  I will NOT eat Haribo products again, and have already tossed that worthless bag of gunk into the compost.  Shame on Haribo for producing candy in Turkey and sending the filth to the USA!  Shame of Amazon for being part of that scam.",0.0
"I had high hopes for this, despite knowing from reviews here that it contained a sugar substitute. I love hot cider, and especially caramel cider. It smelled great brewing but when I went to take a sip -- ick! The artificial sugar makes this intolerable for me. People who routinely use stuff like Sweet n Low will probably love this. Me, I'm just glad I got this in a sampler rather than buying a huge box as I was tempted to do. Grove Square needs to offer an option that uses real sugar because I think they got it right otherwise. Disappointed. Wanted to really like this.",0.0
"tHEY DON'T TASTE GOOD ANYMORE SINCE THE RECIPE was changed.  And I bought a BUNCH that I have to eat, anyway.<br />Will be looking for another low fat/hi protein crunchy snack...  GREAT customer service, though - so, no<br />complaints there.  Thanks",0.0
"This is our fave Kcup coffee! with GM Half Caff coming in 2nd place.  Nantucket is smooth, not bitter.  Good buy :)",2.0
Got four great boxes that don't expired until Nov 2011. Only down size is there were not that many big clumps but I still got three more boxes to go. ^_^,2.0
"It was wonderful to taste this ""penny candy"" I had as a kid.  It is amazing what our senses can do for us!",2.0
"Local retailers stopped carrying the Blue Diamond Honey Roasted Almonds in the small tins for some time now.  Not planning ahead enough to buy another case, I picked up these in hope that ""oven roasted"" + ""honey"" = that same goodness.  NOT TRUE.  These almonds are cloyingly sweet.  They also taste a bit milky, but there are no milk products listed, which just makes the flavor even stranger.  They don't have that crusted on goodness of the tin ones.  However, my 6 year old really likes them and, while I don't have a container to compare, I'm thinking that the lack of crusty goodness *might* make these a somewhat healthier choice for her.  So I give the product 3 stars -  an average of 5 from her and 1 from me.",1.0
"This plant is beautiful!  It arrived very healthy and was well packed.  The pot itself is stunning, more of a green color and to my eye it is very Arts and Crafts or mission style in look.  I love it and would recommend, can't wait to see blooms but I don't know if or when that will happen.  I'm hoping!",2.0
"This was advertised to be an assortment of flavors, not 2 different brands of vanilla.  Had I just wanted vanilla coffee I could have just bought a box of that flavor only.  I had intended to try a variety to perhaps find a new flavor or two that I would enjoy.  I was very disappointed that the variety promised did not happen.  My Mother-in-Law enjoys vanilla and I will give these to her.  I will not buy from this vendor again.",0.0
We have 6 cats and 2 dogs presently and they all get Newman's Own Organics.  The only one we have had our cats walk away from is the 3 oz can of Turkey Formula for cats.  They love the 5.5 oz. can of Turkey and the other two selections.  They also love the 3 oz. chicken and salmon.  The only difference besides the size of the cans is that in the middle of the turkey formula 3 oz. cans there is now a dark pink or reddish colored spot(that was not there originally) that is not in the 5.5 oz can.  All the other dry and can food varieties are very nutritious and are eaten very quickly.,0.0
"We really enjoy Bold and Extra Bold Coffee so I bought a box of Crazy Cups Dark Roast Keurig Cups which has several different brands/kinds of dark roast coffee. Jet Fuel is by far the least tasty of the brews. The coffee was on the weak side for a Bold Blend, but had a burnt aftertaste. This coffee is not for those who enjoy a really rich, bold taste. So far, Dark Magic has been our favorite of the varieties in the box.",0.0
I was looking forward to trying these miracle low to no calorie noodles. Dr Oz's praises lured me to hunt them down. But the proof is in the tasting and for my family that was disappointing. Perhaps the hype was too much. I'll have a hard time disguising the last 4 packages of (fettucini-type noodles) in dishes so as to use them up.,0.0
Item as stated. fast service  This sugar substitute is just not very sweet- not the sellers fault.,1.0
"You get a foam cup full of dried noodles, vegetables and little bits of beef. Fill with boiling water to the line on the inside of the cup, wait 3 minutes, stir and you have lunch. Its not gourmet food but it will save you from spending 6 bucks at the deli for a sandwich. The instructions say that microwaving is not recommended. I fill mine from the hot water spigot on the spring water dispenser here at work. Our coffeemaker has a hot water dispenser too. Accompany this with an apple and call it lunch. :)",1.0
"Unfortunately, I haven't found anything I can make this coffee in where the filter doesn't become instantly clogged.<br /><br />The filter on my French press is quite tolerant being a decent model but the grinds still get through the filter quite excessively.<br /><br />With a drip coffee maker, a permanent gold filter has no chance, as the fine grind blocks the filter and quickly causes the coffee maker to overflow. Paper filters are even worse, clogging up almost instantly.<br /><br />I'll end up giving it away since I can't actually make a good batch without excessive messes.",0.0
"I was looking for a recipe for sugar free marshmallows, when I found these already available to order. They arrived quickly and are delicious. I have eaten them alOne and used them in hot chocolate and love them.",2.0
"I just started GF eating and was disapointed with the rice pasta, eatable but not great. I tried this, ""duck shaped"" for kids that I found at a local health food store. I will be ordering this product. I was very impressed.",2.0
"Healthy cereal, very natural, low in sugar and my kids love it. Great stuff.",2.0
"Ive heard many reviews about Sodastream: most bad, a few OK. I understand that Sodastream sodas cant taste exactly like regular soda so im not expecting them to taste exact. With that said Im pretty pleased with or am OK with most of the flavors that ive tried. Bellow are my reviews of a few.<br /><br />Cola: 5/5 stars Doesnt taste exactly like Coke but is close. One of my favorites.<br /><br />Orange: 5/5 stars If youve tried different brands of Orange soda you will notice that some taste better than others. This tastes like cheaper dollar store orange soda, so is similar to Sunkist, but it still tastes pretty good & does taste like a known orange soda.<br /><br />Lemon Lime (Sprite): 4/5 Tastes like Sprite at first but leaves an odd after taste. Ive noticed that if you open your mouth after each drink the after taste is minimal. If it werent for the after taste I would give it 5 stars.<br /><br />Cranberry Raspberry: 5/5 Not sure what to compare it to, but it tastes great with no weird after flavor.<br /><br />Energy: 5/5 This came in the trial pack, & since im not into energy drinks I sipped it & had a friend try it. It gets 5 stars because it tastes just like Red Bull according to both of us.<br /><br />Dr. Pete: 3/5 Its OK but it tastes pretty vanillaish & not all that close to Dr. Pepper. You can sort of taste the similarity but not enough to say ""WOW! JUST like or very similar to Dr. Pepper!!!"".<br /><br />Overall Im still a big Sodastream fan, & most of the flavors ive tried I would buy again.",1.0
"What can I say, it tastes like fish.  Like really fishy fish.  Texture is OK, salty, but not overly salty, but it is what it is, fish eggs.",0.0
"See's Candies is a well-known San Francisco chocolate company, now with stores throughout the United States.  In California, the lines to buy chocolate can snake out the door.  I've had See's Candies many times, most recently this assortment, and while See's makes an excellent product, the chocolate coating could be richer in flavor.  Still, these confections are above average; they easily outclass ordinary brands such as Russell Stover and Whitman's with fresher and more flavorful fillings.<p>Anyone receiving a box of See's Candies for a gift knows that an extra effort has been made.  Although they aren't the best I've had, they certainly rank up there with the finest chocolate assortments available in a box.",1.0
"These chips are great. I love the hot and spicy seasoning. They are too spicy for my 5 year old, but my 8 year old loves them also.",2.0
"This product (as you can see in the photos) has 41 grams of carbs. 5 of those are fiber which can be subtracted from the total carb count, but there's 36 grams remaining!<br /><br />If you're serious about keeping your carbs down this is not for you. There's a good reason why this tastes like regular pasta.... IT IS!!<br /><br />Try Atkins or Carbanada, those are both low carb at under 7grams.",0.0
Just what I needed.<br />Half a teaspoon of this baby in a medium-sized pot of stew and whoala.<br />Just the right amount of spicy!,2.0
This is the third flavor of Tulsi Tea I have tried and I like them all.  The flavor of this one is a sweet and spicy. The medicinal value of this product is wonderful.,2.0
I drink this tea every day and am on my third can since my daughter gave it to me for my birthday.,2.0
"I love tacos.  I love chipotle sauce. I thought this would be the perfect combination of both.  While the sauce was good, it was spicier than I expected and it's creamier texture wasn't quite what I really like.  It was nice for a change in taste, but not something I would use all the time since I'm not a ""spicy"" person.  I personally will stick with my taco sauce, but if you like spicy and want a creamy texture on your next taco then you will enjoy this product by Taco Bell.",1.0
"The creators of this flavor (in the excellent larabar line of energy bars) got the lemon flavor perfect;but why did they leave out the potassium common in most other selections?The potassium is what makes the good ""well being"" feeling after you have digested this wonderful fiber heavy food and without that you get a curious hollow feeling when you are supposed to be humming.That is Humm Foods goal, after all.I wonder what lara was thinking about with this one flavor?I would suggest a re-working of the lemon selection to incorporate more minerals.( especially the potassium).Otherwise, these are great bars; the cherry pie and cinnemon roll are the best ,followed by banana cookie,pecan pie,and apple pie of the flavors I have tried.But as everyone knows, most no other opinion is more subjective than taste.",1.0
This is one of the cheap kind beef jerky. Basicly the quilty of the beef is bad.,0.0
"The single 8.45 ounce can of illy issimo Coffee Drink (Cappuccino) that I got had a good (not great) tasting coffee flavor that is not too sweet, and also not bitter.  I like to drink my canned coffee chilled and this one tasted just right when drank chilled.",1.0
"ANNIE CHUN'S KOREAN SWEET CHILI NOODLE BOWL has a sweet and spicy flavor and uses fresh noodles--not the dried out kind like in most instant noodle dishes.<br /><br />It's not too spicy if you like hot stuff, but I find it a little too sweet for my liking...but it isn't bad.<br /><br />As another reviewer pointed out, the tricky part is making it. You add hot water to the noodles and the dried garnish mix, put it in the microwave, and cook for one minute. Then you take it out and using the lid, drain the water out.<br /><br />I tried putting the mix on the bottom of the noodles but they still came out when I poured the water out. And I agree with the other reviewer that the lid isn't the best way to strain the water out and that's why I deducted one-star. Maybe next time I won't add as much water or something.<br /><br />From there you just add in the sauce mix and the noodle dish is done.",1.0
"These cookies were DISGUSTING!!  It tasted like two dry crackers with a tiny bit of dry frosting in the middle.  I couldn't GIVE these things away!  Once anyone tried one, they'd hand the whole package back to me.  I ended up just having to throw them out.  They're SOOO gross.  These things don't even RESEMBLE a cookie.",0.0
"Ingredients<br />Whole Grain Rolled Oats (With Oat Bran), Sugar, Dinosaur Egg Shaped Pieces (Sugar, Dextrose, Partially Hydrogenated Soybean and/or Cottonseed Oil, Maltodextrin, Confectioner's Glaze, Magnesium Stearate, Soy Lecithin (An Emulsifier), Modified Corn Starch, Red 40 Lake, Yellow 6 Lake, Yellow 5 Lake, Artificial Color, Blue 1 Lake , Bleached Beeswax. Carnauba Wax, Natural and Artificial Flavors), Natural and Artificial Flavors. Bone Shaped Pieces (Sugar, Rice Flour, Confectioner's Glaze, Partially Hydrogenated Cottonseed and Soybean Oil, Cornstarch, Dextrin, Modified Food Starch, Cellulose Gum, Carnauba Wax, Carrageenan, Bleached Beeswax, Artificial Color, Gum Tragacanth, Yellow 5, Artificial Flavor), Natural and Artificial Flavors (Contains Wheat, Soy, and Milk Components), Salt, Calcium Carbonate (A Source of Calcium), Guar Gum, Caramel Color, Niacinamide (One of the B Vitamins), Vitamin A Palmitate, Reduced Iron, Pyridoxine Hydrochloride (One of the B Vitamins), Riboflavin (One of the B Vitamins), Thiamin Mononitrate (One of the B Vitamins), Folic Acid (One of the B Vitamins).",0.0
"This stuff has an off smell! i didn't even bother using it...<br />I'm going with Wabash, since the little sample of coconut oil I got with their popcorn maker actually smells extremely pleasant!<br />Not this stuff..and they're supposed to be the same...coconut oil with a touch of coloring..",0.0
"I just received this through my Vine request and although I am not a granola person, this is really delicious! It has just the right amount of sweetness that it could curb your craving for sweets, but also satisfy a snack urge. At 16.56 for 3 bags, it seems like a good price, at 16.56 for 3 bags for all natural, a very good price. I love the blueberries in this, they are soft not overly chewy like some dehydrated fruits. My only complaint is I would like more blueberries in this. Will definitely purchase!",1.0
"This was a great toy for my beagle, who immediately figured it out and nosed the cube all around the house while the kibble dribbled out.  Not so for my pit mix, who didn't have the patience for such antics. Instead she just tried to bite it in half.  It didn't take took long for her to be able to do just that.  Although I will say the buster cube has lasted longer than some similar interactive toys which took her seconds to destroy, it's now unusable like the rest.",1.0
This product is grown and packaged in China.  Many of China's apple products have been known to contain<br />unacceptable levels of arsenic and lead.  Do not support a government that poisons people and denies basic human rights.,0.0
"Recently purchased through Amazon and delivery arrived promptly and beautifully packaged inside the box - and was a decent sized bottle. Both my wife and I love real white and black truffles, and we thought the oil smelled wonderful, but to be honest we are somewhat disappointed with the flavor, which was metallic and overly ""meaty"" in taste. Also, the bottle opening does not have a flow drip control, so instead of using a few drops/drizzle, it tends to pour out and you need to be very careful not to use too much or it ruins/overwhelms the food dish. Maybe we got a funky bottle but we were hoping for a better gourmet experience.",1.0
"The tiny nuts under the overwhelming ball of chocolate is not of the highest quality. They looked a bit old and you can barely taste the macadamias. Too much chocolate that isn't very rich, and for a dark chocolate, way too sweet. You are better off buying roasted Macadamias and a good quality dark chocolate and eating them together in one bite.",0.0
A friend gave me some of these dog treats for a gift for my dog and they are the best.  My dog loves them and I can easily break off a small piece for training purposes.  My only problem is that I have a hard time finding them in stores so was glad to beable to purchase them on amazon.,1.0
"First impression: meh. I sampled a few more, and the flavor kind of grew on me. You can taste all the ingredients you're supposed to notice--oats, cranberries, a little hint of citrus. Then I tried it with my coffee, and it was GOOD.<br /><br />I think that's the key--other reviewers have noted that tea or coffee goes great with this snack. It's not something you can mindlessly shove into your mouth while watching reality shows, not that I ever do that, but if you need a little treat in the afternoon, it's tasty with a cup of joe.<br /><br />The cranberries made this chewy, which was a nice combination (like pinwheel cookies). Putting two textures together can be tricky, and if not done correctly, is a real turn-off for me. But here the crunchy/chewy textures enhance each other.<br /><br />My family tasted these, as well. One of my kids liked the cookie but thought the calorie count a little high for a serving of three (140 calories). Not a big deal, but if you're going for the health-conscious crowd, that may be a little too steep. Other household members said these cookies were average, but then they lean toward big gooey chocolate desserts.<br /><br />So try these--but don't forget to fire up Mr. Coffee first.",1.0
I love diet raspberry Snapple so I ordered alot of the 6packs since I have difficulty finding it at stores.  Imagine my disappointment when the post office brought out this huge broken and ripped up box.  I carted it home and there were broken bottles and glass everywhere.  They did not even bother to write FRAGILE on the box and it was badly packed!  What a disgrace.  I want some money returned to me!!,1.0
"I ordered this coconut milk (24 cans!) before and loved it ... lots of creamy coconut fat that was as delicious in my morning cup of coffee as it was in curry dishes.  I didn't hesitate to order again, but will have to try another brand next time.  Multiple cans were dented on arrival, and every single can we've opened has contained a thin watery liquid (with less ""substance"" than skim milk!) with a small, hard, waxy piece of solid mass that can't even be broken up with a spoon. This was a very disappointing purchase.",0.0
"I eat these tuna cups (or the salmon cups) almost daily.<br /><br />If you're looking for a nutritious snack, these cups really can't be beat.  If you're a bodybuilder or athlete trying to increase your daily protein intake, these are awesome.  If you're a parent trying to get your kid to eat healthy, getting them to like fish is a great idea.  If you're trying to eat 5-7 meals a day to lose weight, make one of these cups one of your meals, the protein fills you up and makes you feel good.  It also requires a bit of chewing to complete the eating experience.<br /><br />Why eat a nutritionally empty ""100 calorie pack"" of goldfish crackers or potato chips when you could have something like this that has only 80 calories and infinitely more nutritional benefit??<br /><br />I'll eat these alone, straight from the cup, basically anywhere since you don't need to refridgerate and you don't need a can opener.  I'll dump them onto salad, or mix with rice, quinoa, or beans.<br /><br />Here's the nutrition data off the back (for 1 2.7oz cup) at the time of writing:<br /><br />Calories 80 (10 from fat)<br />Total Fat 1g<br />Cholesterol 35mg<br />Sodium 15mg<br />Total Carb 0g<br />Protein 18g<br />Omega-3 EPA/DHA 200mg<br /><br />You really can't beat this for something so portable that requires no preparation or refridgeration.  The package says ""in water"" but there's a little bit of broth in the cup, and if you squeeze this out or just leave it at the bottom of the cup, you probably cut the sodium down to 10mg.<br /><br />I highly recommend these tuna cups and the salmon cups as well.  But, avoid the tuna salad, or the flavored varieties if you are looking to get the maximum nutritional benefit.  Those salads and flavorings just add salt, sugar, carbs.",2.0
